method,function_value,error,arguments,time_duration,total_memory
Algorytm Ewolucji Roznicowej,4.5969315569605935e-07,4.5969315569605935e-07,"[0.00014073890916394775, 0.0004764190571699368, -0.00016473426356303114, -0.00043101417554073057]",0.22887778282165527,0.0

Algorytm Ewolucji Roznicowej,5.031416780113398e-06,5.031416780113398e-06,"[0.0016867133450561014, 0.0005927110448922628, 0.0007406768083119482, -0.0011342426348072985]",0.2424018383026123,0.0

Algorytm Ewolucji Roznicowej,1.0048728067420686e-05,1.0048728067420686e-05,"[-0.0005796450097862497, 0.00012833682724041283, 0.0007241435053524875, -0.00302851210538777]",0.23104596138000488,0.0

Algorytm Ewolucji Roznicowej,2.1290225913876908e-05,2.1290225913876908e-05,"[-0.0033480618007791334, -0.0018890298779516825, 0.0012175964271183481, -0.002242706657794322]",0.22894740104675293,0.0

Algorytm Ewolucji Roznicowej,3.2012021233278256e-06,3.2012021233278256e-06,"[-0.0012871064363967843, 0.0005026647123557298, 0.0008689652430194286, 0.0007326573128621002]",0.23415112495422363,0.0

Algorytm Ewolucji Roznicowej,3.2723145236217034e-06,3.2723145236217034e-06,"[0.00036986155579076516, -0.0017670540133964477, 1.9357327750108965e-05, -0.00011252715570749991]",0.23023223876953125,0.0

Algorytm Ewolucji Roznicowej,7.88130392837133e-06,7.88130392837133e-06,"[-5.11031607187927e-05, 0.0008284417594254109, -0.002602014559993653, 0.0006495358928935678]",0.22924280166625977,0.0

Algorytm Ewolucji Roznicowej,2.1667314338064544e-05,2.1667314338064544e-05,"[0.0006124038101466482, 0.0012347935406063597, 0.004373251728772322, 0.0008013926255270392]",0.23167204856872559,0.0

Algorytm Ewolucji Roznicowej,2.2652041556237834e-05,2.2652041556237834e-05,"[-0.0021652783493976533, -0.0017966828740804573, 0.0024058785794857885, 0.0029912021223289205]",0.23433923721313477,0.0

Algorytm Ewolucji Roznicowej,3.3805609643130775e-06,3.3805609643130775e-06,"[-0.0014882624437016429, -0.0007682019117429459, 0.0003709684249254949, 0.0006617281265618629]",0.22809910774230957,0.0

Algorytm Ewolucji Roznicowej,4.799430177675554e-06,4.799430177675554e-06,"[-0.0009858318036123784, 0.0002123984464145025, -0.0007844513802165473, 0.0017796316373617825]",0.22922539710998535,0.0

Algorytm Ewolucji Roznicowej,2.7988833397070936e-06,2.7988833397070936e-06,"[0.0010477904570117486, 0.00016896347050091888, -0.0002601997245649161, -0.0012667935691638285]",0.2430882453918457,0.0

Algorytm Ewolucji Roznicowej,3.939044085756893e-06,3.939044085756893e-06,"[0.000787393347098026, -0.0017286432166826408, -9.479244920700819e-05, -0.0005673295547502265]",0.24276304244995117,0.0

Algorytm Ewolucji Roznicowej,2.2315176565096316e-06,2.2315176565096316e-06,"[0.0006256643431087325, -0.00040427188043650353, -0.0012239018114021272, 0.00042271785981535647]",0.22757911682128906,0.0

Algorytm Ewolucji Roznicowej,8.792680896444679e-06,8.792680896444679e-06,"[0.0014552904014893042, 0.0003258144019756162, 0.0015410867998526443, 0.0020478542903641815]",0.2303781509399414,0.0

Algorytm Ewolucji Roznicowej,1.8941791418293297e-05,1.8941791418293297e-05,"[-0.0024922477640947844, -0.0012867066433572317, 0.0020188961124637476, -0.002645550415636976]",0.2294628620147705,0.0

Algorytm Ewolucji Roznicowej,2.1686582905552435e-05,2.1686582905552435e-05,"[-0.001073482497246812, -0.0024301886433022372, 0.002541539594213771, -0.0028581423832037683]",0.2429814338684082,0.0

Algorytm Ewolucji Roznicowej,8.63917210143929e-06,8.63917210143929e-06,"[-0.002313523332661665, 0.0006747507447741052, 0.0006028296657052204, -0.001571015505092765]",0.24361181259155273,0.0

Algorytm Ewolucji Roznicowej,1.3038126616195802e-05,1.3038126616195802e-05,"[-0.0017873752461897052, 7.705266628580277e-05, -0.0023066928468862815, -0.002125240537502991]",0.23030972480773926,0.0

Algorytm Ewolucji Roznicowej,3.359699191708286e-06,3.359699191708286e-06,"[-0.0008912351470941006, 0.0009849066646686836, 0.0009254229562342588, -0.000859622195070775]",0.22771859169006348,0.0

Algorytm Ewolucji Roznicowej,1.0607044011838303e-05,1.0607044011838303e-05,"[-0.0005000879945205837, -0.0015079822493334841, -0.0022209014485344825, -0.0017749767044012849]",0.24544715881347656,0.0

Algorytm Ewolucji Roznicowej,1.939687173145678e-06,1.939687173145678e-06,"[-0.0002639356436954811, 0.00028419415313532797, -0.0013344311523994339, -9.247881899301404e-05]",0.23027729988098145,0.0

Algorytm Ewolucji Roznicowej,9.952626478871359e-06,9.952626478871359e-06,"[-1.73580860223033e-05, 0.00047033429140587446, 0.0009618471354412919, -0.0029674839372930252]",0.22894883155822754,0.0

Algorytm Ewolucji Roznicowej,1.2010084520210277e-05,1.2010084520210277e-05,"[-0.0007573804269581689, 0.002316005440619418, -0.0014056335343121708, 0.0020240485605116463]",0.24489045143127441,0.0

Algorytm Ewolucji Roznicowej,4.928853833849157e-06,4.928853833849157e-06,"[0.0015915039583490544, 7.093124153326538e-05, -0.001361544535197252, 0.0007328944139898305]",0.24660110473632812,0.0

Algorytm Ewolucji Roznicowej,8.182945153984682e-06,8.182945153984682e-06,"[0.0012325018599739033, 0.0002646392802993095, -0.0017178066198475536, 0.0019086620411367058]",0.22847366333007812,0.0

Algorytm Ewolucji Roznicowej,3.2249937723783966e-06,3.2249937723783966e-06,"[-0.0005792324435626526, -0.001159384748165195, 0.0011472145104317252, -0.0004787582077412978]",0.22841596603393555,0.0

Algorytm Ewolucji Roznicowej,1.542853695942727e-06,1.542853695942727e-06,"[-0.0006240325901106702, 0.0005559344022076423, 0.0009152519968177657, -8.177863526385846e-05]",0.229719877243042,0.0

Algorytm Ewolucji Roznicowej,8.159049173248938e-06,8.159049173248938e-06,"[0.0009801936991766075, 7.23794172193341e-05, 0.0024753164314802326, -0.0010323949192776825]",0.22924470901489258,0.0

Algorytm Ewolucji Roznicowej,1.4984456547477128e-05,1.4984456547477128e-05,"[-0.0018538072152935207, -0.0010092434885216606, -0.0032448520473344223, 1.4769149909472836e-05]",0.2301638126373291,0.0

Algorytm Ewolucji Roznicowej,2.4237230509063892e-05,2.4237230509063892e-05,"[-0.00016429502060615444, -0.0034635015022903676, 0.003397191931199684, -0.0008206594796211426]",0.2281198501586914,0.0

Algorytm Ewolucji Roznicowej,3.358589949554917e-06,3.358589949554917e-06,"[-2.380142225911954e-05, -0.0011109291422287428, 0.0014439944181617592, 0.00019682480310660169]",0.24353384971618652,0.0

Algorytm Ewolucji Roznicowej,2.771135881592951e-05,2.771135881592951e-05,"[-0.00015751038779216082, 0.0003135818931524134, -0.004428506098853518, 0.002824278566708889]",0.2276926040649414,0.0

Algorytm Ewolucji Roznicowej,6.55962719529241e-06,6.55962719529241e-06,"[-0.0015533473916703438, -3.364066380027921e-05, -0.0019138435094340264, -0.0006948455966757476]",0.24154400825500488,0.0

Algorytm Ewolucji Roznicowej,6.232901131937493e-06,6.232901131937493e-06,"[-0.001397727481513675, -0.0005829654525602943, -0.0017500509152001014, -0.0009363397325156029]",0.2429203987121582,0.0

Algorytm Ewolucji Roznicowej,2.69778617572666e-06,2.69778617572666e-06,"[-0.0003026115943785424, 0.0009673952363760598, 0.0010729725044910272, -0.0007204782161297429]",0.22898507118225098,0.0

Algorytm Ewolucji Roznicowej,3.6828050632455853e-06,3.6828050632455853e-06,"[-8.178784084549636e-05, -0.0006664394179053661, -0.00014830112493071084, -0.001791642009705527]",0.23024296760559082,0.0

Algorytm Ewolucji Roznicowej,2.05850584180386e-05,2.05850584180386e-05,"[-0.0014299901131076091, -0.0030766742405754447, 0.002686265411485067, 0.001363172935064205]",0.2288494110107422,0.0

Algorytm Ewolucji Roznicowej,1.1847971146238402e-05,1.1847971146238402e-05,"[0.0003623782298089436, -0.0028771563711612524, 0.0012042849110841733, 0.0014100788040461204]",0.23074054718017578,0.0

Algorytm Ewolucji Roznicowej,1.0791113264458927e-05,1.0791113264458927e-05,"[0.002305353813774156, -0.0010336791528555277, 0.0010234019414727576, -0.001833197461518412]",0.24194717407226562,0.0

Algorytm Ewolucji Roznicowej,1.8303822771817346e-05,1.8303822771817346e-05,"[-0.0012748897536370126, -0.003195155722597877, -0.0017979760040247382, -0.0017990945181368258]",0.2417290210723877,0.0

Algorytm Ewolucji Roznicowej,8.182322369336194e-07,8.182322369336194e-07,"[-0.0004828273950723638, -2.8415729298102328e-05, -6.587095757137375e-05, 0.000761553351235711]",0.24393105506896973,0.0

Algorytm Ewolucji Roznicowej,7.704576019410048e-06,7.704576019410048e-06,"[-0.0012527546262481298, -0.002391916408303227, -0.00022655056648121855, 0.0006021566260872545]",0.22721600532531738,0.0

Algorytm Ewolucji Roznicowej,2.9397905572024428e-05,2.9397905572024428e-05,"[-4.61307573865373e-05, 0.0030598465618708417, 0.0019084349172029738, -0.004048579097640929]",0.22857332229614258,0.0

Algorytm Ewolucji Roznicowej,9.461881506368349e-07,9.461881506368349e-07,"[-0.0005764832595566106, 5.79098668842485e-05, 0.00040337309307153925, 0.0006691724719316899]",0.2419900894165039,0.0

Algorytm Ewolucji Roznicowej,5.649230483494276e-07,5.649230483494276e-07,"[-8.686141444770633e-05, 0.0004814694727182944, 0.0005513508599790381, 0.00014689288298047024]",0.23050785064697266,0.0

Algorytm Ewolucji Roznicowej,4.3320694330590475e-06,4.3320694330590475e-06,"[0.0013753090836962105, -0.00028598449147224786, -0.00014976562429110232, 0.0015285213396546982]",0.22850394248962402,0.0

Algorytm Ewolucji Roznicowej,4.738376607280539e-06,4.738376607280539e-06,"[-0.00014761068651206362, 4.0447192402005665e-05, 0.0016056138659523063, 0.0014618330378659734]",0.23043417930603027,0.0

Algorytm Ewolucji Roznicowej,7.683731306399141e-06,7.683731306399141e-06,"[-0.001925400415253832, -0.0018951223116548727, 0.00048237963784268645, 0.0003903663102806921]",0.22925424575805664,0.0

Algorytm Ewolucji Roznicowej,5.2328064107726654e-06,5.2328064107726654e-06,"[-0.00033541152079998634, 0.0005213363198477206, -0.00212634098668368, -0.0005720034724055567]",0.24418854713439941,0.0

Algorytm Ewolucji Roznicowej,3.603535017824835e-06,3.603535017824835e-06,"[0.0005539943949148937, -0.0005413580598985605, -0.0016991461267031665, 0.00034126107208442245]",0.23383235931396484,0.0

Algorytm Ewolucji Roznicowej,9.549988136887554e-06,9.549988136887554e-06,"[-0.0006913831640089968, -0.000805876764798227, -0.0009842718072682046, 0.0027301555096345314]",0.2269594669342041,0.0

Algorytm Ewolucji Roznicowej,7.945997545513772e-06,7.945997545513772e-06,"[-0.0007228682562457514, -0.0010951303083012454, 0.0007233505504490832, 0.002387658396553206]",0.22901129722595215,0.0

Algorytm Ewolucji Roznicowej,1.637165947923671e-05,1.637165947923671e-05,"[-0.0008831193776385052, -0.0030307362756736246, -0.0015350637619589705, -0.0020124553456194816]",0.22701382637023926,0.0

Algorytm Ewolucji Roznicowej,9.36549422590079e-06,9.36549422590079e-06,"[-0.0003466636036052982, -0.0029239081383002526, 0.0008205782717063276, 0.00015076826795179868]",0.24397730827331543,0.0

Algorytm Ewolucji Roznicowej,2.819516410031198e-06,2.819516410031198e-06,"[-0.0007038142781239636, -0.0005543032473092914, -0.000292073844199635, -0.0013898210861462937]",0.24593472480773926,0.0

Algorytm Ewolucji Roznicowej,9.291320248676202e-06,9.291320248676202e-06,"[-0.0009951394918237605, 0.0015364901117195032, 0.001528402401302757, 0.0018984735649381858]",0.24242067337036133,0.0

Algorytm Ewolucji Roznicowej,6.528167482599714e-06,6.528167482599714e-06,"[-0.0010928535240313673, -0.0016404661654138, -0.0006742376934627463, -0.0014792271463363949]",0.246351957321167,0.0

Algorytm Ewolucji Roznicowej,1.4767813438262214e-05,1.4767813438262214e-05,"[-0.000482547325230627, 0.002392788691916281, -0.0027517419480868454, -0.0011124028245881826]",0.22838544845581055,0.0

Algorytm Ewolucji Roznicowej,3.7596779153787603e-06,3.7596779153787603e-06,"[4.650882970578477e-05, 0.0001867566225006933, 0.0016461346503130448, 0.0010064181641489993]",0.22762155532836914,0.0

Algorytm Ewolucji Roznicowej,2.4672422188394674e-05,2.4672422188394674e-05,"[-2.971786336774737e-05, -0.00417617978234755, -0.002683760365074579, -0.00016879503949425358]",0.2428879737854004,0.0

Algorytm Ewolucji Roznicowej,4.089692042946918e-06,4.089692042946918e-06,"[0.0006638742553616551, -0.00015792494505661352, 0.0018272875891418234, 0.0005338939916425872]",0.23024344444274902,0.0

Algorytm Ewolucji Roznicowej,5.37046863566602e-06,5.37046863566602e-06,"[-0.0008127610841021193, 0.0017905732515749537, -0.00014173157852072793, -0.001218050756836302]",0.22671127319335938,0.0

Algorytm Ewolucji Roznicowej,4.259560374407347e-06,4.259560374407347e-06,"[0.0019216131983967998, 4.006401276003199e-05, -0.0005356585610817926, -0.0005276626488353294]",0.24361753463745117,0.0

Algorytm Ewolucji Roznicowej,6.869920718093444e-06,6.869920718093444e-06,"[0.0013149515908494529, 0.00033197375271615823, -0.0020122973543561726, 0.0009905936689554586]",0.22919297218322754,0.0

Algorytm Ewolucji Roznicowej,4.118561738954942e-06,4.118561738954942e-06,"[-0.00027586581714507266, -0.0017851647720031794, -0.0005480414639083488, -0.0007451825820038028]",0.22962093353271484,0.0

Algorytm Ewolucji Roznicowej,1.4343646039318907e-05,1.4343646039318907e-05,"[0.0008245295217066797, -0.0032292377647728655, -0.0017071563458873045, 0.0005669548274902627]",0.24477052688598633,0.0

Algorytm Ewolucji Roznicowej,3.6034269742628973e-06,3.6034269742628973e-06,"[-0.0011357789711614538, 0.0013348194458391608, -0.0002605988452335224, 0.0006810127691922649]",0.23087739944458008,0.0

Algorytm Ewolucji Roznicowej,2.6143075496331045e-06,2.6143075496331045e-06,"[0.0003361668226421477, 5.771512651518349e-05, -0.0002451662262051487, -0.0015613653969162534]",0.2288668155670166,0.0

Algorytm Ewolucji Roznicowej,3.768233353398771e-06,3.768233353398771e-06,"[0.0003601589859202717, 0.000314491479050412, 9.256738549234594e-06, 0.0018813634100448983]",0.23022222518920898,0.0

Algorytm Ewolucji Roznicowej,2.493905852251101e-05,2.493905852251101e-05,"[0.004417509549121853, 0.0012489386953094999, -0.0009082394818568798, 0.0017435369468076101]",0.24739956855773926,0.0

Algorytm Ewolucji Roznicowej,1.703545114409756e-06,1.703545114409756e-06,"[-0.00020111600447079428, 0.0010375776660565602, -0.00040731382036949355, -0.0006485564784905695]",0.22746658325195312,0.0

Algorytm Ewolucji Roznicowej,6.188466921396853e-06,6.188466921396853e-06,"[0.00031896793967938126, 0.0023032828426557666, 0.00027368271873306864, 0.0008406618172892063]",0.22642970085144043,0.0

Algorytm Ewolucji Roznicowej,3.3729781117261356e-06,3.3729781117261356e-06,"[0.0007961469798746872, 0.000466602849503965, -0.0009673913040556571, 0.0012591917819914588]",0.242995023727417,0.0

Algorytm Ewolucji Roznicowej,1.9179582772323983e-05,1.9179582772323983e-05,"[-0.003685881473120491, -0.0020798066619656178, -0.0010835800821974838, -0.0003067881887221717]",0.23032712936401367,0.0

Algorytm Ewolucji Roznicowej,1.994354461405012e-05,1.994354461405012e-05,"[0.001167028821164926, -0.0030217318947959463, 0.0011925194131474364, -0.002833482336253381]",0.22720837593078613,0.0

Algorytm Ewolucji Roznicowej,1.771276033549074e-05,1.771276033549074e-05,"[0.0036330610882836776, -0.0002883008609110794, -0.0019322639572940132, -0.0008347850485185815]",0.2311687469482422,0.0

Algorytm Ewolucji Roznicowej,1.8720375380124456e-05,1.8720375380124456e-05,"[-0.0022477325303869116, -0.00046774529736113516, -0.003646292272781222, -0.00039222550939147557]",0.2295365333557129,0.0

Algorytm Ewolucji Roznicowej,4.2833958773505655e-06,4.2833958773505655e-06,"[-0.0009593332744264163, -0.0007855291935901925, 0.0016505839695150875, -0.00014694213666002938]",0.2283933162689209,0.0

Algorytm Ewolucji Roznicowej,1.2061931872416761e-05,1.2061931872416761e-05,"[-0.003077838029458547, -0.000774995441836927, 0.0009051523540011047, 0.0010811689128039786]",0.22934913635253906,0.0

Algorytm Ewolucji Roznicowej,2.3617637842413293e-06,2.3617637842413293e-06,"[0.0004968646406058267, -0.0011662868885003123, -0.0003639545800717065, 0.0007887973570658436]",0.2267594337463379,0.0

Algorytm Ewolucji Roznicowej,1.1213614179084727e-05,1.1213614179084727e-05,"[-0.0028960394483198, 0.0016029102030261165, 0.00047564560050037796, -0.00017609610052378433]",0.22856974601745605,0.0

Algorytm Ewolucji Roznicowej,3.956479105775592e-06,3.956479105775592e-06,"[-0.0005262075265156504, 0.0012657244632282075, 0.0011981347616359102, 0.0008012486636239709]",0.2431778907775879,0.0

Algorytm Ewolucji Roznicowej,6.932506505437946e-06,6.932506505437946e-06,"[-0.0012582027897004786, -5.607586711980938e-05, 0.0003224271779163827, -0.002289613167654204]",0.22756695747375488,0.0

Algorytm Ewolucji Roznicowej,1.557432764416476e-06,1.557432764416476e-06,"[-0.0008111135561479035, 0.000592674468421209, -0.0003443762679412755, 0.0006554918184158015]",0.24509620666503906,0.0

Algorytm Ewolucji Roznicowej,1.584211417650295e-06,1.584211417650295e-06,"[-0.00016341125274957303, -0.0006707450228756576, 0.0007096438136196799, 0.0007771839886435907]",0.22847366333007812,0.0

Algorytm Ewolucji Roznicowej,6.095651120527108e-06,6.095651120527108e-06,"[0.00046372866570803866, 0.001253829433282701, 0.00061073081799436, 0.001983816136972797]",0.24689602851867676,0.0

Algorytm Ewolucji Roznicowej,7.0136989230507795e-06,7.0136989230507795e-06,"[-0.0004586883907192374, -0.00010101225066382231, -0.0010730657598748677, -0.002375211629196476]",0.2431502342224121,0.0

Algorytm Ewolucji Roznicowej,4.725082806851227e-06,4.725082806851227e-06,"[-0.0010470029601634678, -0.0006024663773227801, 0.0015716532365370062, 0.0008920807006871524]",0.2262554168701172,0.0

Algorytm Ewolucji Roznicowej,1.6343743407401699e-06,1.6343743407401699e-06,"[0.0005464980689736524, -1.9198092362446252e-05, 0.00038826654942250745, -0.0010883908862157113]",0.23009490966796875,0.0

Algorytm Strategii Ewolucyjnych,1.0122978579794492e-06,1.0122978579794492e-06,"[-0.0009519125910806562, -2.108597090536387e-05, -0.000323137398638988, 3.602610655297801e-05]",0.246185302734375,0.0546875

Algorytm Strategii Ewolucyjnych,0.0022665014276753584,0.0022665014276753584,"[-0.038064900867121415, -0.013502802568936113, -0.020847434735766814, -0.01416416384308842]",0.25042271614074707,0.0

Algorytm Strategii Ewolucyjnych,0.011408944386487051,0.011408944386487051,"[0.03819296623748684, -0.09176074569825485, 0.02775314655376436, 0.027567555599558046]",0.24360346794128418,0.0

Algorytm Strategii Ewolucyjnych,2.1161860788769653e-05,2.1161860788769653e-05,"[-0.0011144094271299042, 0.00042441119073348724, 0.003933276934788517, -0.002066194597063521]",0.24318885803222656,0.0

Algorytm Strategii Ewolucyjnych,0.009182872229669035,0.009182872229669035,"[0.00859372240589562, -0.04620672601658907, -0.029570212674469982, 0.07809968731111495]",0.24179887771606445,0.0

Algorytm Strategii Ewolucyjnych,0.0015975558813874475,0.0015975558813874475,"[0.019288731674034512, -0.00465806943638053, -0.010440755192408072, -0.03308766736916652]",0.2441859245300293,0.0

Algorytm Strategii Ewolucyjnych,0.0001050379968657728,0.0001050379968657728,"[0.004074372937056547, -0.0003219381556889087, 0.007978398217113818, 0.004967796266818989]",0.2402811050415039,0.0

Algorytm Strategii Ewolucyjnych,3.056982012741045e-06,3.056982012741045e-06,"[-0.00047848505917003656, 0.0015639846490073284, -2.0940655476359062e-06, 0.0006180466757867065]",0.24724984169006348,0.0

Algorytm Strategii Ewolucyjnych,0.003089984142920393,0.003089984142920393,"[0.021300029141846668, -0.042151963312131314, -0.028435593758502797, -0.007135958100424063]",0.24345850944519043,0.0

Algorytm Strategii Ewolucyjnych,0.0008342397895497783,0.0008342397895497783,"[-0.006332293108573833, -0.001533172800958403, -0.0016092971154738345, -0.028092728551947665]",0.24238038063049316,0.0

Algorytm Strategii Ewolucyjnych,9.028704554033975e-05,9.028704554033975e-05,"[0.008502701114927649, 0.0005495207737165287, -0.003262044852851328, 0.0026548464339370033]",0.24299144744873047,0.0

Algorytm Strategii Ewolucyjnych,0.000514954516566751,0.000514954516566751,"[-0.012829582575876818, -0.0055910003487458435, -0.016638965531779137, -0.006499374479755626]",0.2454090118408203,0.0

Algorytm Strategii Ewolucyjnych,2.9442263045376944e-05,2.9442263045376944e-05,"[0.003611745814682641, 0.0017224045243638408, -0.0002812995673748646, -0.0036540044366892947]",0.2411022186279297,0.0

Algorytm Strategii Ewolucyjnych,0.0013035530952475315,0.0013035530952475315,"[-0.0027828091636021967, 0.035683269268783575, 0.0008668505918162286, -0.004664968676149586]",0.2450728416442871,0.0

Algorytm Strategii Ewolucyjnych,0.005713174045845867,0.005713174045845867,"[0.05557373172962392, 0.03137652581589889, -0.027147385752831973, 0.030054408362182473]",0.24219322204589844,0.0

Algorytm Strategii Ewolucyjnych,0.19709977780296312,0.19709977780296312,"[-0.018032363218780472, 0.4433063779430802, 0.01375436407694488, -0.008055086811131502]",0.2455902099609375,0.0

Algorytm Strategii Ewolucyjnych,6.977925431287314e-05,6.977925431287314e-05,"[0.007516683398666377, 0.002030522918257615, 0.0006789827115709943, -0.002948674982581956]",0.24315857887268066,0.0

Algorytm Strategii Ewolucyjnych,2.0019646917145306e-05,2.0019646917145306e-05,"[-0.003685737107405022, 0.0015812210681668995, 0.0017743661416535343, 0.000886765820936759]",0.23824048042297363,0.0

Algorytm Strategii Ewolucyjnych,0.0017538359087056264,0.0017538359087056264,"[-0.023257415153864494, -0.01589433046159351, -0.0033601197696233177, 0.03080597999379127]",0.24007081985473633,0.0

Algorytm Strategii Ewolucyjnych,5.863901673578669e-05,5.863901673578669e-05,"[-0.005780315692152619, 0.0007032641112115351, -0.0049669336425694835, 0.00024891166110524053]",0.2463240623474121,0.0

Algorytm Strategii Ewolucyjnych,2.6915441277751907e-05,2.6915441277751907e-05,"[0.0016055366287736636, 0.001013896661785493, 0.0047019024203409565, -0.001096275786574754]",0.24127912521362305,0.0

Algorytm Strategii Ewolucyjnych,0.007035946193625697,0.007035946193625697,"[-0.04676539184277088, -0.0023620169191732546, -0.05504410303930378, 0.042585348608293]",0.24679279327392578,0.0

Algorytm Strategii Ewolucyjnych,0.007552570490860952,0.007552570490860952,"[-0.014645171583690303, -0.039038230395527104, 0.0513564365066586, -0.056361533310126596]",0.2479708194732666,0.0

Algorytm Strategii Ewolucyjnych,1.0815718709533347e-05,1.0815718709533347e-05,"[0.0010920035385072304, 0.0014190245208887428, 0.0014210778691593692, 0.0023643506677992958]",0.24376344680786133,0.0

Algorytm Strategii Ewolucyjnych,0.00017167792687008236,0.00017167792687008236,"[0.0021454781612614375, -0.008284938776720752, -0.005295176033796775, -0.008390217551811496]",0.24126577377319336,0.0

Algorytm Strategii Ewolucyjnych,0.018012445801729202,0.018012445801729202,"[0.012108547750471606, -0.06122990352977855, 0.02716980571645298, 0.1156655931734583]",0.24181866645812988,0.0

Algorytm Strategii Ewolucyjnych,0.0005864069850633322,0.0005864069850633322,"[-0.022111757086154052, 0.0029533495053380475, -0.0032834349363080923, -0.00883028682119665]",0.2409954071044922,0.0

Algorytm Strategii Ewolucyjnych,6.62148356916693e-06,6.62148356916693e-06,"[0.0009900485854277153, 0.0019466996127329836, -0.0013106704798504622, 0.0003657743548874377]",0.24482345581054688,0.0

Algorytm Strategii Ewolucyjnych,0.006940327497810658,0.006940327497810658,"[0.01083092280339551, 0.05340470042027057, -0.06287365905621618, 0.004226059505187094]",0.24353790283203125,0.0

Algorytm Strategii Ewolucyjnych,3.338997455733288e-05,3.338997455733288e-05,"[0.0035855038624173787, 0.003505278787345861, 0.002564334812636416, 0.0012928047809344712]",0.24201202392578125,0.0

Algorytm Strategii Ewolucyjnych,1.2121250995815411e-05,1.2121250995815411e-05,"[-0.00041004133553074375, -0.0014861295608586977, 0.00010526436755044569, 0.003119848624571025]",0.24080610275268555,0.0

Algorytm Strategii Ewolucyjnych,5.447706280142212e-05,5.447706280142212e-05,"[0.001938634251637198, 0.0038977506077241763, -0.0016006255262192926, 0.005741454359707323]",0.24259400367736816,0.0

Algorytm Strategii Ewolucyjnych,6.663093119498297e-05,6.663093119498297e-05,"[0.0009185131258886209, -0.00473360270983109, -0.001231780658183611, 0.006470161252098575]",0.240586519241333,0.0

Algorytm Strategii Ewolucyjnych,1.671315459348917e-06,1.671315459348917e-06,"[0.0002300409480437361, -0.0007642439556480996, -0.0009648211310180204, 0.00032163330512947474]",0.2418229579925537,0.0

Algorytm Strategii Ewolucyjnych,0.00016909882380330605,0.00016909882380330605,"[0.0004065234020543705, 0.010820190058992301, -0.003042214475131784, -0.006527019281530509]",0.2421269416809082,0.0

Algorytm Strategii Ewolucyjnych,0.07226336495992218,0.07226336495992218,"[0.02313924054016908, 0.10139435285166488, -0.04576600863862881, 0.2436238866987952]",0.24435210227966309,0.0

Algorytm Strategii Ewolucyjnych,3.501472547326832e-05,3.501472547326832e-05,"[0.0015284642444845231, 0.00455955643948954, 0.0003856339739974296, 0.0034264054108947904]",0.24095702171325684,0.0

Algorytm Strategii Ewolucyjnych,1.2136254629127394e-06,1.2136254629127394e-06,"[0.00020877544672606087, -0.00044168088212605093, -0.000981016576126996, -0.00011208368072780465]",0.24390935897827148,0.0

Algorytm Strategii Ewolucyjnych,0.0009349029947291078,0.0009349029947291078,"[-0.003995563815603419, -0.0031892767326491336, 0.0031262928501063526, 0.029983216496275132]",0.24371695518493652,0.0

