method,function_value,error,arguments,time_duration,total_memory
Algorytm Ewolucji Roznicowej,0.16031797745606205,0.16031797745606205,"[0.0013546901626428909, -0.40039498282399255]",0.21939563751220703,0.0

Algorytm Ewolucji Roznicowej,0.678847152514271,0.678847152514271,"[-0.7903059191724984, -0.23294571606961023]",0.2175600528717041,0.0

Algorytm Ewolucji Roznicowej,0.3143708216152543,0.3143708216152543,"[-0.11897354662936444, -0.5479198087473064]",0.21677565574645996,0.0

Algorytm Ewolucji Roznicowej,0.015083102753637808,0.015083102753637808,"[-0.10544543912403322, -0.06296318068186846]",0.21833539009094238,0.0

Algorytm Ewolucji Roznicowej,0.07483903515434628,0.07483903515434628,"[0.07799745531058755, -0.262212570483223]",0.2194833755493164,0.0

Algorytm Ewolucji Roznicowej,0.25961034115784876,0.25961034115784876,"[0.35859328380890587, 0.3619685041063576]",0.21615099906921387,0.0

Algorytm Ewolucji Roznicowej,0.03242605704198594,0.03242605704198594,"[0.17804418533891073, 0.0269504194585084]",0.2185826301574707,0.0

Algorytm Ewolucji Roznicowej,0.03825259573576027,0.03825259573576027,"[0.1075282271954785, -0.1633715889986929]",0.21569609642028809,0.0

Algorytm Ewolucji Roznicowej,0.17049627284281108,0.17049627284281108,"[-0.4038468708104188, -0.08604636993763282]",0.21428298950195312,0.0

Algorytm Ewolucji Roznicowej,0.051170227034035606,0.051170227034035606,"[0.03886690439900986, -0.222844319596605]",0.21922063827514648,0.0

Algorytm Ewolucji Roznicowej,0.009582332646899318,0.009582332646899318,"[0.06573715535411243, -0.07253246895596899]",0.2174367904663086,0.0

Algorytm Ewolucji Roznicowej,0.181066866937187,0.181066866937187,"[0.13206157865150914, 0.40450785700806635]",0.21620965003967285,0.0

Algorytm Ewolucji Roznicowej,0.13276182929708036,0.13276182929708036,"[-0.161226324174494, -0.3267535794605184]",0.21534371376037598,0.0

Algorytm Ewolucji Roznicowej,0.2551218268945412,0.2551218268945412,"[0.4767654983301579, 0.1667827523952563]",0.2151174545288086,0.0

Algorytm Ewolucji Roznicowej,0.2664745733745627,0.2664745733745627,"[0.2771366972576292, 0.43551099229261236]",0.21808075904846191,0.0

Algorytm Ewolucji Roznicowej,0.012604822913898103,0.012604822913898103,"[-0.11209486518362843, -0.006290001062183359]",0.21565580368041992,0.0

Algorytm Ewolucji Roznicowej,0.08629984932958745,0.08629984932958745,"[0.19278573977081592, 0.2216607946178275]",0.21686172485351562,0.0

Algorytm Ewolucji Roznicowej,0.09502077781821955,0.09502077781821955,"[-0.30813326164959876, -0.008641231590430731]",0.21935009956359863,0.0

Algorytm Ewolucji Roznicowej,0.04199861861400625,0.04199861861400625,"[-0.09107592292547795, -0.18358593322277894]",0.21622085571289062,0.0

Algorytm Ewolucji Roznicowej,0.0841728342815311,0.0841728342815311,"[-0.062368020686108805, 0.283342662296429]",0.2174384593963623,0.0

Algorytm Ewolucji Roznicowej,0.01611837878561229,0.01611837878561229,"[0.12665801175749702, -0.008725069813476205]",0.21848583221435547,0.0

Algorytm Ewolucji Roznicowej,0.059649551242419184,0.059649551242419184,"[0.06906207449901211, 0.2342647671083129]",0.2159271240234375,0.0

Algorytm Ewolucji Roznicowej,0.12420179619113182,0.12420179619113182,"[0.1084771041690839, -0.33531256174235635]",0.21567392349243164,0.0

Algorytm Ewolucji Roznicowej,0.11872819785690095,0.11872819785690095,"[0.20256733396835647, -0.2787376419966512]",0.21604037284851074,0.0

Algorytm Ewolucji Roznicowej,0.01939379602797181,0.01939379602797181,"[0.11215675466566633, 0.08255094433643595]",0.21719861030578613,0.0

Algorytm Ewolucji Roznicowej,0.13371772085532213,0.13371772085532213,"[-0.36526300952953195, -0.017339398050427723]",0.21562528610229492,0.0

Algorytm Ewolucji Roznicowej,0.005390089232749498,0.005390089232749498,"[-0.06719279511396792, -0.029584075404207377]",0.21712279319763184,0.0

Algorytm Ewolucji Roznicowej,0.06705048295659422,0.06705048295659422,"[-0.23351362640104423, -0.11190115835695247]",0.21691298484802246,0.0

Algorytm Ewolucji Roznicowej,0.03447818065595057,0.03447818065595057,"[0.0828134701256257, 0.16619298968880325]",0.21685791015625,0.0

Algorytm Ewolucji Roznicowej,0.05449395654906181,0.05449395654906181,"[-0.13481877853970925, 0.19057243636508048]",0.2170112133026123,0.0

Algorytm Ewolucji Roznicowej,0.025424884828699843,0.025424884828699843,"[0.15193006426638522, -0.048395665102485164]",0.21695923805236816,0.0

Algorytm Ewolucji Roznicowej,0.12394736445987337,0.12394736445987337,"[0.2999673343713155, -0.18430128260552275]",0.2180626392364502,0.0

Algorytm Ewolucji Roznicowej,0.040672797745192606,0.040672797745192606,"[-0.08050052367481286, -0.18491204242361692]",0.21537208557128906,0.0

Algorytm Ewolucji Roznicowej,0.23229838578923176,0.23229838578923176,"[0.002991925405306628, -0.48196414199772253]",0.21492767333984375,0.0

Algorytm Ewolucji Roznicowej,0.11985577690662584,0.11985577690662584,"[0.00413448518048698, 0.34617724208693756]",0.21706485748291016,0.0

Algorytm Ewolucji Roznicowej,0.04298824937534631,0.04298824937534631,"[-0.1564898542775794, 0.13601167186505825]",0.21898961067199707,0.0

Algorytm Ewolucji Roznicowej,0.009898359146507503,0.009898359146507503,"[-0.08630189680623213, -0.04950092680095963]",0.2169797420501709,0.0

Algorytm Ewolucji Roznicowej,0.008611325557754812,0.008611325557754812,"[-0.08299835195942995, 0.04150420616965711]",0.21582794189453125,0.0

Algorytm Ewolucji Roznicowej,0.021075534152294732,0.021075534152294732,"[0.11702320465584637, 0.08591335009397916]",0.21944856643676758,0.0

Algorytm Ewolucji Roznicowej,0.1729247198974446,0.1729247198974446,"[-0.2724048647835955, -0.31419788277401817]",0.2151329517364502,0.0

Algorytm Ewolucji Roznicowej,0.09932869984091137,0.09932869984091137,"[0.04496861203404884, -0.3119399361618236]",0.21613836288452148,0.0

Algorytm Ewolucji Roznicowej,0.011127650440440577,0.011127650440440577,"[-0.0253877852807729, -0.10238706363099759]",0.2187507152557373,0.0

Algorytm Ewolucji Roznicowej,0.0899181467964743,0.0899181467964743,"[0.28713589022638886, -0.08643568325855622]",0.21480226516723633,0.0

Algorytm Ewolucji Roznicowej,0.10261818917002732,0.10261818917002732,"[-0.313316416962762, -0.06671590538727606]",0.2180624008178711,0.0

Algorytm Ewolucji Roznicowej,0.19560177301767417,0.19560177301767417,"[0.3181430793643397, -0.30722427324391155]",0.2170407772064209,0.0

Algorytm Ewolucji Roznicowej,0.04765812005340945,0.04765812005340945,"[-0.024719902835383945, -0.21690331130994434]",0.2154550552368164,0.0

Algorytm Ewolucji Roznicowej,0.11262936023481003,0.11262936023481003,"[0.3116491718058545, 0.12451567751707016]",0.21777009963989258,0.0

Algorytm Ewolucji Roznicowej,0.5622087925754391,0.5622087925754391,"[0.012357851349491078, 0.7497039923099402]",0.21564173698425293,0.0

Algorytm Ewolucji Roznicowej,0.009464165659591451,0.009464165659591451,"[0.08802979131125532, 0.041411610706277635]",0.21781468391418457,0.0

Algorytm Ewolucji Roznicowej,0.15205260263546655,0.15205260263546655,"[-0.1935304447595505, 0.3385241048827057]",0.21998047828674316,0.0

Algorytm Ewolucji Roznicowej,0.20307304995474737,0.20307304995474737,"[-0.19366616657312763, 0.40689859409884543]",0.21463227272033691,0.0

Algorytm Ewolucji Roznicowej,0.1448064597736423,0.1448064597736423,"[-0.17231770778168976, -0.33928316692477756]",0.21656537055969238,0.0

Algorytm Ewolucji Roznicowej,0.02977438507142747,0.02977438507142747,"[-0.07309219343077733, 0.15630712181761042]",0.2182934284210205,0.0

Algorytm Ewolucji Roznicowej,0.3946347848422937,0.3946347848422937,"[0.20136020878782113, -0.5950536540171977]",0.21961760520935059,0.0

Algorytm Ewolucji Roznicowej,0.16098758834399177,0.16098758834399177,"[-0.30177953994452245, -0.2644176575322914]",0.21813607215881348,0.0

Algorytm Ewolucji Roznicowej,0.12718755619014555,0.12718755619014555,"[-0.24025702747823185, 0.2635604616354086]",0.2159721851348877,0.0

Algorytm Ewolucji Roznicowej,0.050822276751184885,0.050822276751184885,"[-0.05897972672343288, -0.2175860027364216]",0.21389055252075195,0.0

Algorytm Ewolucji Roznicowej,0.010716252980476623,0.010716252980476623,"[-0.032856986503915775, -0.0981665493860211]",0.21857643127441406,0.0

Algorytm Ewolucji Roznicowej,0.09387758504634588,0.09387758504634588,"[-0.21479677551998888, 0.2184946916347429]",0.21782517433166504,0.0

Algorytm Ewolucji Roznicowej,0.05687219200490498,0.05687219200490498,"[0.22916822929978742, -0.06598571576110271]",0.21650290489196777,0.0

Algorytm Ewolucji Roznicowej,0.13773023435599732,0.13773023435599732,"[-0.028953642369626387, 0.36998908220314974]",0.21768832206726074,0.0

Algorytm Ewolucji Roznicowej,0.39195612837313243,0.39195612837313243,"[-0.5027960308827404, -0.3730312047291685]",0.21838712692260742,0.0

Algorytm Ewolucji Roznicowej,0.15248269026915331,0.15248269026915331,"[-0.38756885905524485, -0.04767672136136325]",0.21347928047180176,0.0

Algorytm Ewolucji Roznicowej,0.028105362872465893,0.028105362872465893,"[-0.041681505330462, 0.16238231118521673]",0.21771454811096191,0.0

Algorytm Ewolucji Roznicowej,0.060003236840350666,0.060003236840350666,"[0.23020223701857487, -0.08372673952802978]",0.21507549285888672,0.0

Algorytm Ewolucji Roznicowej,0.04236444102152126,0.04236444102152126,"[-0.014603546520459518, -0.20530751922554136]",0.21803832054138184,0.0

Algorytm Ewolucji Roznicowej,0.5475585463846415,0.5475585463846415,"[0.09757633080394512, -0.7335103312506788]",0.2170238494873047,0.0

Algorytm Ewolucji Roznicowej,4.470217789673823e-05,4.470217789673823e-05,"[-0.006423656712987724, 0.0018544034971995638]",0.21802687644958496,0.0

Algorytm Ewolucji Roznicowej,0.0032738549144195332,0.0032738549144195332,"[-0.05454684134278853, 0.017277066126637042]",0.21620869636535645,0.0

Algorytm Strategii Ewolucyjnych,0.039735870479955346,0.039735870479955346,"[-0.0013157199703086042, 0.19933424031238356]",0.22144222259521484,0.046875

Algorytm Strategii Ewolucyjnych,0.001310735022631794,0.001310735022631794,"[0.03596109800843986, 0.004187415988312699]",0.2178966999053955,0.0

Algorytm Strategii Ewolucyjnych,0.10418189600761674,0.10418189600761674,"[0.2719999601282929, -0.17377548071527182]",0.21253108978271484,0.0

Algorytm Strategii Ewolucyjnych,0.08414354725283303,0.08414354725283303,"[-0.29004938889125365, 0.0038599555234927196]",0.21730828285217285,0.0

Algorytm Strategii Ewolucyjnych,0.0009151745229938895,0.0009151745229938895,"[-0.028193852124231977, 0.010967279762586046]",0.21689605712890625,0.0

Algorytm Strategii Ewolucyjnych,0.00977559977316438,0.00977559977316438,"[-0.039052838884296656, 0.09083212839211435]",0.21783208847045898,0.0

Algorytm Strategii Ewolucyjnych,0.00793018538795532,0.00793018538795532,"[-0.08893596442074703, 0.004536476662228006]",0.21508049964904785,0.0

Algorytm Strategii Ewolucyjnych,0.2855277812849509,0.2855277812849509,"[0.46048502561809923, -0.27107438548569907]",0.2184431552886963,0.0

Algorytm Strategii Ewolucyjnych,0.05453842299375236,0.05453842299375236,"[-0.14352108921969442, -0.18422844498867397]",0.21742892265319824,0.0

Algorytm Strategii Ewolucyjnych,0.3436957730982458,0.3436957730982458,"[-0.3825611346382667, -0.44423276709685405]",0.21895432472229004,0.0

Algorytm Strategii Ewolucyjnych,0.08112754223738204,0.08112754223738204,"[0.24533160510758822, 0.14470641234139014]",0.2161271572113037,0.0

Algorytm Strategii Ewolucyjnych,0.09742508143424813,0.09742508143424813,"[-0.1600473372189688, 0.26797375110888344]",0.21498465538024902,0.0

Algorytm Strategii Ewolucyjnych,0.01841802800479775,0.01841802800479775,"[-0.04143172832803271, -0.12923405082465628]",0.21601629257202148,0.0

Algorytm Strategii Ewolucyjnych,0.004147282300792499,0.004147282300792499,"[0.06300098003695231, -0.013347614587484721]",0.2178189754486084,0.0

Algorytm Strategii Ewolucyjnych,0.3683418472166548,0.3683418472166548,"[-0.5572102383953058, 0.24053814134997653]",0.21719622611999512,0.0

Algorytm Strategii Ewolucyjnych,0.0011540015849092395,0.0011540015849092395,"[0.017081309795861865, -0.029363760667990624]",0.2169029712677002,0.0

Algorytm Strategii Ewolucyjnych,0.037994870043053464,0.037994870043053464,"[0.03730654584268735, 0.1913193447624702]",0.21702218055725098,0.0

Algorytm Strategii Ewolucyjnych,0.005857316641090417,0.005857316641090417,"[-0.0025685246898515257, 0.07648999491442028]",0.21564602851867676,0.0

Algorytm Strategii Ewolucyjnych,0.04303525156347755,0.04303525156347755,"[-0.14903352489026958, 0.14430613300292872]",0.2150576114654541,0.0

Algorytm Strategii Ewolucyjnych,0.00022818667677885725,0.00022818667677885725,"[0.012421352971322075, -0.008596317068412816]",0.21735715866088867,0.0

Algorytm Strategii Ewolucyjnych,0.06752816053192692,0.06752816053192692,"[0.2384304424191661, 0.10333965676219192]",0.21866202354431152,0.0

Algorytm Strategii Ewolucyjnych,0.4908104767609644,0.4908104767609644,"[-0.6523402577190879, 0.25546558460966595]",0.21394085884094238,0.0

Algorytm Strategii Ewolucyjnych,0.16380499524881154,0.16380499524881154,"[0.3523994520979212, 0.19904678196317693]",0.21844077110290527,0.0

Algorytm Strategii Ewolucyjnych,0.017664939415112338,0.017664939415112338,"[0.10272044311832566, -0.08434127092169741]",0.23122763633728027,0.0

Algorytm Strategii Ewolucyjnych,0.12838003693098102,0.12838003693098102,"[0.3454079926654194, 0.09525416281626028]",0.21438336372375488,0.0

Algorytm Strategii Ewolucyjnych,0.028703091780288605,0.028703091780288605,"[-0.1687330140602819, -0.015240136036837576]",0.21656489372253418,0.0

Algorytm Strategii Ewolucyjnych,0.09207352733936705,0.09207352733936705,"[-0.2091500563752523, 0.21984035402445073]",0.2191770076751709,0.0

Algorytm Strategii Ewolucyjnych,0.024854984718870266,0.024854984718870266,"[0.010540252775372072, 0.15730190014841375]",0.2154538631439209,0.0

Algorytm Strategii Ewolucyjnych,0.04391285358678805,0.04391285358678805,"[-0.05649875023637818, 0.2017938175676237]",0.22139215469360352,0.0

Algorytm Strategii Ewolucyjnych,0.23525591987967884,0.23525591987967884,"[0.05930038990140646, -0.4813931694958083]",0.21480178833007812,0.0

Algorytm Strategii Ewolucyjnych,0.019463638602172113,0.019463638602172113,"[0.13197460791609827, -0.04523650591683939]",0.2165372371673584,0.0

Algorytm Strategii Ewolucyjnych,0.0043469322487677126,0.0043469322487677126,"[0.005203435770814273, 0.06572561528769984]",0.2200009822845459,0.0

Algorytm Strategii Ewolucyjnych,0.007892226221553608,0.007892226221553608,"[0.06463602975689564, 0.06094595867503694]",0.2165219783782959,0.0

Algorytm Strategii Ewolucyjnych,0.004142168799524084,0.004142168799524084,"[0.030167933977562733, 0.056851249406231166]",0.2151927947998047,0.0

Algorytm Strategii Ewolucyjnych,1.2182004302773402,1.2182004302773402,"[-0.9585297418952585, -0.5471938999838624]",0.21630215644836426,0.0

Algorytm Strategii Ewolucyjnych,0.022041240395876828,0.022041240395876828,"[0.008704081750098736, 0.14820755499219473]",0.21712207794189453,0.0

Algorytm Strategii Ewolucyjnych,0.11012396738238307,0.11012396738238307,"[-0.29726447392232613, 0.14750525389309277]",0.21777105331420898,0.0

Algorytm Strategii Ewolucyjnych,0.07116148146074136,0.07116148146074136,"[-0.021077862291962512, -0.26592706741124045]",0.21901965141296387,0.0

Algorytm Strategii Ewolucyjnych,0.009367672333965484,0.009367672333965484,"[0.023278160555454203, 0.09394572675284374]",0.21645712852478027,0.0

Algorytm Strategii Ewolucyjnych,0.014769736956785724,0.014769736956785724,"[-0.12037668780490574, 0.016708979319694617]",0.2159419059753418,0.0

Algorytm Strategii Ewolucyjnych,0.002281740743436901,0.002281740743436901,"[-0.04490191225922041, 0.016295981679609634]",0.21808505058288574,0.0

Algorytm Strategii Ewolucyjnych,0.18614433906539543,0.18614433906539543,"[0.4313337541635862, -0.009774026015025417]",0.21746444702148438,0.0

Algorytm Strategii Ewolucyjnych,0.003504538600269745,0.003504538600269745,"[0.04802674268001614, -0.034611711714638754]",0.21935176849365234,0.0

Algorytm Strategii Ewolucyjnych,0.003664570496768768,0.003664570496768768,"[0.06049470301728638, -0.0022274208446295685]",0.2167370319366455,0.0

Algorytm Strategii Ewolucyjnych,0.42069116894310254,0.42069116894310254,"[0.19919287803332883, 0.6172628016363062]",0.2163381576538086,0.0

Algorytm Strategii Ewolucyjnych,0.011384247240356686,0.011384247240356686,"[0.05326006743363998, 0.09245329879090744]",0.21650385856628418,0.0

Algorytm Strategii Ewolucyjnych,0.05347931446557984,0.05347931446557984,"[0.2304301268424484, 0.019526164727180273]",0.21806573867797852,0.0

Algorytm Strategii Ewolucyjnych,0.4501622761235994,0.4501622761235994,"[0.6299817390076431, 0.2308360557636204]",0.216505765914917,0.0

Algorytm Strategii Ewolucyjnych,0.09632051233761806,0.09632051233761806,"[0.310014549413824, -0.014542746967534381]",0.21774625778198242,0.0

Algorytm Strategii Ewolucyjnych,0.14501703636072047,0.14501703636072047,"[0.2328598343058638, -0.30131932219452195]",0.21602296829223633,0.0

Algorytm Strategii Ewolucyjnych,3.6699097193112404,3.6699097193112404,"[1.4771259063538782, 1.2198396517942325]",0.21621394157409668,0.0

Algorytm Strategii Ewolucyjnych,0.010738626373529915,0.010738626373529915,"[-0.018746130353904187, 0.10191765779434075]",0.2183854579925537,0.0

Algorytm Strategii Ewolucyjnych,0.08467253318889202,0.08467253318889202,"[0.16184489279510905, -0.24182382815808634]",0.21840214729309082,0.0

Algorytm Strategii Ewolucyjnych,0.031036435923931967,0.031036435923931967,"[0.1751810969451713, 0.01865527263318495]",0.21443772315979004,0.0

Algorytm Strategii Ewolucyjnych,0.0011410501386324035,0.0011410501386324035,"[-0.00020179052680113774, -0.03377883093322942]",0.21570253372192383,0.0

Algorytm Strategii Ewolucyjnych,0.0010606321877157383,0.0010606321877157383,"[0.027916517667618185, -0.016772007304711622]",0.21508407592773438,0.0

Algorytm Strategii Ewolucyjnych,0.7035863561837418,0.7035863561837418,"[0.44652800567090173, -0.7100697827223102]",0.21733665466308594,0.0

Algorytm Strategii Ewolucyjnych,0.007667996351709902,0.007667996351709902,"[-0.03118165051372679, -0.08182726332311074]",0.21547293663024902,0.0

Algorytm Strategii Ewolucyjnych,0.10315497994602475,0.10315497994602475,"[0.12710688509370272, 0.29495562328560715]",0.21540212631225586,0.0

Algorytm Strategii Ewolucyjnych,0.0020276317838112227,0.0020276317838112227,"[-0.0005967668127493039, -0.04502527793564881]",0.21659517288208008,0.0

Algorytm Strategii Ewolucyjnych,0.008022555352890112,0.008022555352890112,"[-0.08279814642681987, -0.034161708112636975]",0.21763157844543457,0.0

Algorytm Strategii Ewolucyjnych,1.0370427649038276,1.0370427649038276,"[-0.9816248233128184, 0.2710266982418995]",0.21533942222595215,0.0

Algorytm Strategii Ewolucyjnych,0.0659894657982473,0.0659894657982473,"[-0.1158383942613952, 0.2292835192794913]",0.21779918670654297,0.0

Algorytm Strategii Ewolucyjnych,0.0023915852082638128,0.0023915852082638128,"[-0.02396310525205836, -0.042630444461002115]",0.2181859016418457,0.0

Algorytm Strategii Ewolucyjnych,0.14146608607686334,0.14146608607686334,"[0.30750448857914936, 0.2165804136586204]",0.21556639671325684,0.0

Algorytm Strategii Ewolucyjnych,0.2480878721940017,0.2480878721940017,"[0.49379035484885025, -0.06526068994615541]",0.21651387214660645,0.0

Algorytm Strategii Ewolucyjnych,0.3582915340356128,0.3582915340356128,"[0.3535403957692154, -0.48301213503902707]",0.21746563911437988,0.0

Algorytm Strategii Ewolucyjnych,0.014183897226965059,0.014183897226965059,"[-0.10719784329663654, 0.05188949430775766]",0.21712255477905273,0.0

Algorytm Strategii Ewolucyjnych,0.006868573384505158,0.006868573384505158,"[-0.05177315796075699, 0.06471563566307344]",0.21667909622192383,0.0

Algorytm Strategii Ewolucyjnych,0.001785887053034469,0.001785887053034469,"[0.031602394970385445, -0.028056651353470997]",0.21657991409301758,0.0

Algorytm Strategii Ewolucyjnych,0.008696386348059523,0.008696386348059523,"[-0.029547646946791968, -0.0884495500721584]",0.21973848342895508,0.0

Algorytm Strategii Ewolucyjnych,0.00749292735892167,0.00749292735892167,"[0.06972756890100051, -0.0512932109940282]",0.21735525131225586,0.0

Algorytm Strategii Ewolucyjnych,8.018969081809704,8.018969081809704,"[-0.7451548685608171, 2.7319797407136486]",0.21523618698120117,0.0

Algorytm Strategii Ewolucyjnych,0.036990277576716774,0.036990277576716774,"[-0.016884647212754622, 0.19158597617053705]",0.21592259407043457,0.0

Algorytm Strategii Ewolucyjnych,0.03362662329170796,0.03362662329170796,"[-0.1430386491783615, -0.11474566716411377]",0.21732044219970703,0.0

Algorytm Strategii Ewolucyjnych,0.07245657787415685,0.07245657787415685,"[-0.12725348323350327, 0.23719850100516518]",0.2158656120300293,0.0

Algorytm Strategii Ewolucyjnych,0.03874998094575077,0.03874998094575077,"[-0.030209430884278965, -0.19451830564602074]",0.21806120872497559,0.0

Algorytm Strategii Ewolucyjnych,0.005799873875027328,0.005799873875027328,"[-0.0008415539983328557, -0.07615225316361439]",0.21455740928649902,0.0

Algorytm Strategii Ewolucyjnych,0.03694950646531885,0.03694950646531885,"[0.0969987249983782, -0.16595407139931173]",0.2167952060699463,0.0

Algorytm Strategii Ewolucyjnych,0.046850087097940696,0.046850087097940696,"[-0.07478645931462469, 0.20311837090997625]",0.21590757369995117,0.0

Algorytm Strategii Ewolucyjnych,0.1514996094547196,0.1514996094547196,"[-0.09063983579939339, 0.37852876987222334]",0.21570491790771484,0.0

Algorytm Strategii Ewolucyjnych,0.09982959265508785,0.09982959265508785,"[-0.297319159639138, 0.10691543371545853]",0.220078706741333,0.0

Algorytm Strategii Ewolucyjnych,0.0767075621863685,0.0767075621863685,"[0.06816048133374697, 0.26844312427536754]",0.2177426815032959,0.0

Algorytm Strategii Ewolucyjnych,0.31850075493886987,0.31850075493886987,"[0.47730518557809165, 0.30113205534969767]",0.21920275688171387,0.0

Algorytm Strategii Ewolucyjnych,0.003864446468904598,0.003864446468904598,"[-0.05694340348106316, -0.024937828070973667]",0.21527409553527832,0.0

Algorytm Strategii Ewolucyjnych,0.0934048292891847,0.0934048292891847,"[0.29183080998993044, 0.09077228448048341]",0.2173616886138916,0.0

Algorytm Strategii Ewolucyjnych,0.0064479875280936665,0.0064479875280936665,"[0.07996225773902413, 0.007350160907867442]",0.21577119827270508,0.0

Algorytm Strategii Ewolucyjnych,0.0030678048194521003,0.0030678048194521003,"[0.033431901637000896, 0.044160081209005914]",0.21818113327026367,0.0

Algorytm Strategii Ewolucyjnych,0.0056899893554209335,0.0056899893554209335,"[0.07499238201032443, -0.008132158129211545]",0.21668791770935059,0.0

Algorytm Strategii Ewolucyjnych,0.11380800872446799,0.11380800872446799,"[-0.1735919975065656, -0.28926428594997433]",0.21741032600402832,0.0

